Date,Signal,Forward_10d_Return,Hit,Largest_Beta_Driver,Largest_Beta,Largest_Beta_Abs,Driver_1_Name,Driver_1_Beta,Driver_2_Name,Driver_2_Beta,Driver_3_Name,Driver_3_Beta
2001-12-18,BUY,0.014811129829163328,True,MSCI World - Wilshire,-0.31298843967538653,0.31298843967538653,Gold,-0.3050363619668872,MSCI World - Wilshire,-0.31298843967538653,,
2001-12-24,SELL,-0.020588881564491346,True,MSCI World - Wilshire,-0.3260294732736445,0.3260294732736445,Gold,-0.29604494929181346,MSCI World - Wilshire,-0.3260294732736445,,
2002-01-28,SELL,-0.015651982621129656,True,MSCI World - Wilshire,-0.7686379964351893,0.7686379964351893,Gold,-0.13724873715268407,MSCI World - Wilshire,-0.7686379964351893,,
2002-01-31,SELL,-0.02348673322885042,True,MSCI World - Wilshire,-0.6408316805999854,0.6408316805999854,Gold,-0.1241812261722859,MSCI World - Wilshire,-0.6408316805999854,,
2002-02-05,SELL,-0.020547869580099354,True,MSCI World - Wilshire,-0.6861547929939215,0.6861547929939215,Gold,-0.12228187718534085,MSCI World - Wilshire,-0.6861547929939215,,
2002-11-08,BUY,0.013770863896808594,True,Real 2y yield,-1.1587162818105536,1.1587162818105536,Gold,-0.5103548568517591,MSCI World - Wilshire,-0.06479335055421276,Real 2y yield,-1.1587162818105536
2003-01-20,BUY,0.011843986113947214,True,Real 2y yield,-1.1115136034013076,1.1115136034013076,Gold,-0.1959847888977417,MSCI World - Dow Jones,-0.3354655302340645,Real 2y yield,-1.1115136034013076
2003-03-18,SELL,-0.03529963802118241,True,Gold,-0.2694992184427255,0.2694992184427255,Gold,-0.2694992184427255,MSCI World - Dow Jones,-0.09445538188737625,Real 2y yield,-0.07066686774799519
2003-08-07,BUY,0.058984336862072384,True,Real 2y yield,-1.265976026458726,1.265976026458726,Gold,-0.3045558087016026,MSCI World - S&P500,-0.2738333736554851,Real 2y yield,-1.265976026458726
2004-03-12,BUY,0.0012231271764469032,True,Real 2y yield,-2.3346519553222227,2.3346519553222227,Real 2y yield,-2.3346519553222227,Gold,-0.6099857681131754,MSCI World - S&P500,0.10176948242665222
2004-05-04,BUY,0.018891539299702442,True,Real 2y yield,-0.4356874707521687,0.4356874707521687,Gold,-0.41436154608711645,Real 2y yield,-0.4356874707521687,MSCI World - S&P500,0.13572917226753384
2005-02-07,SELL,-0.033726195740009346,True,Gold,-0.5198301120491986,0.5198301120491986,Gold,-0.5198301120491986,MSCI World - Dow Jones,-0.2927954781488221,Real 2y yield,-0.3445654587102202
2005-05-27,BUY,0.01990041912204976,True,Gold,-0.6789077657599484,0.6789077657599484,Gold,-0.6789077657599484,MSCI World ex-US,-0.012127907716198406,Real 2y yield,0.46898756157778737
2006-01-04,BUY,0.028564438191938324,True,MSCI World ex-US,-0.28219396647558115,0.28219396647558115,Gold,-0.17781625294546097,MSCI World ex-US,-0.28219396647558115,,
2006-01-23,BUY,0.027516624627379027,True,MSCI World ex-US,-0.3456465450047794,0.3456465450047794,Gold,-0.0824505958274563,MSCI World ex-US,-0.3456465450047794,,
2006-09-01,BUY,0.030882608215373475,True,Real 2y yield,-3.060032706685681,3.060032706685681,MSCI World - Dow Jones,-0.11186987696475749,Gold,-0.12993001531082554,Real 2y yield,-3.060032706685681
2006-11-30,BUY,0.00786237593203265,True,Real 2y yield,-1.4500962698546789,1.4500962698546789,MSCI World - Dow Jones,-0.6108409430976733,Real 2y yield,-1.4500962698546789,Gold,-0.06583219536413676
2007-07-11,BUY,0.003791026173660228,True,Real 2y yield,0.9170287919620063,0.9170287919620063,Gold,-0.28486843586159183,MSCI World ex-US,-0.08572906650600956,Real 2y yield,0.9170287919620063
2007-09-18,SELL,-0.023351623639471186,True,Gold,-0.27160628105420465,0.27160628105420465,Gold,-0.27160628105420465,MSCI World ex-US,-0.16665084671004787,,
2007-10-22,SELL,-0.011788647697271837,True,Gold,-0.4042624826423724,0.4042624826423724,Gold,-0.4042624826423724,MSCI World ex-US,-0.07250350660147091,,
2007-10-24,SELL,-0.023037825494456876,True,Gold,-0.420878195779322,0.420878195779322,Gold,-0.420878195779322,MSCI World ex-US,-0.12443412684337728,,
2007-10-26,SELL,-0.01169808509052983,True,Gold,-0.43115442696575756,0.43115442696575756,Gold,-0.43115442696575756,MSCI World ex-US,-0.16300855552226048,,
2007-12-13,BUY,0.005267228995543105,True,Gold,-0.4029383536109374,0.4029383536109374,Gold,-0.4029383536109374,MSCI World ex-US,-0.17347566908797302,,
2008-10-21,SELL,-0.042558727864112855,True,MSCI World ex-US,-0.1798242557399359,0.1798242557399359,Gold,-0.10071881540168111,MSCI World ex-US,-0.1798242557399359,JPMVG71M Index,0.022843663811099216
2008-11-13,BUY,0.010207053204810856,True,Copper LME,-0.14485396134746303,0.14485396134746303,Copper LME,-0.14485396134746303,MSCI World ex-US,-0.12498965193245128,,
2008-11-19,BUY,0.004621124332268689,True,Copper LME,-0.1419292358119524,0.1419292358119524,Copper LME,-0.1419292358119524,MSCI World ex-US,-0.12594056457961494,,
2008-11-24,BUY,0.01668305094546918,True,Copper LME,-0.14368369595396133,0.14368369595396133,Copper LME,-0.14368369595396133,MSCI World ex-US,-0.1202517497091337,,
2008-12-17,BUY,0.06109805597094642,True,MSCI World ex-US,-0.15281837882727178,0.15281837882727178,Copper LME,-0.12278286846299133,MSCI World ex-US,-0.15281837882727178,,
2009-11-02,SELL,-0.03413218400792484,True,2y yield,1.1318917659017549,1.1318917659017549,MSCI World ex-US,-0.1959178435206837,BCOM Index,-0.24816053790054543,2y yield,1.1318917659017549
2010-01-08,BUY,0.0247405943389567,True,MSCI World ex-US,-0.5260941990456243,0.5260941990456243,MSCI World ex-US,-0.5260941990456243,BCOM Index,-0.14670294071298964,5y yield,-0.48783184623723674
2010-01-13,BUY,0.0376726292835996,True,MSCI World ex-US,-0.5590889763326006,0.5590889763326006,MSCI World ex-US,-0.5590889763326006,Oil,-0.07333175218362725,5y yield,-0.5492889790986932
2010-05-17,BUY,0.039285082286321105,True,BCOM Index,-0.36433558792868154,0.36433558792868154,BCOM Index,-0.36433558792868154,MSCI World ex-US,-0.22601981199604815,VIX Index,0.002590304430745788
2010-06-15,BUY,0.022705860184661697,True,5y yield,-7.582997089693466,7.582997089693466,BCOM Index,0.09051597967773913,MSCI World ex-US,-0.477988271398469,5y yield,-7.582997089693466
2010-09-14,SELL,-0.03282753148864426,True,2y yield,-2.1425584674693114,2.1425584674693114,BCOM Index,-0.242858605935399,MSCI World ex-US,-0.5400383712260534,2y yield,-2.1425584674693114
2011-05-13,SELL,-0.025454022885268324,True,MSCI World ex-US,-0.23815052269409218,0.23815052269409218,MSCI World ex-US,-0.23815052269409218,Oil,-0.21844820408188775,,
2011-05-20,SELL,-0.03931500675980182,True,Oil,-0.21479320368170604,0.21479320368170604,MSCI World ex-US,-0.20315294323133515,Oil,-0.21479320368170604,,
2011-09-27,SELL,-0.012332616387983109,True,5y yield,-3.5858363461093434,3.5858363461093434,MSCI World ex-US,-0.3261307656933399,Oil,-0.006099572587481644,5y yield,-3.5858363461093434
2012-02-22,BUY,0.0003008530067605264,True,MSCI World ex-US,-0.290358251084305,0.290358251084305,BCOM Index,-0.16043726992537807,MSCI World ex-US,-0.290358251084305,5y yield,-0.18624232529418003
2012-02-28,BUY,0.023713284828887238,True,MSCI World ex-US,-0.29186995217828715,0.29186995217828715,BCOM Index,-0.24816945142148417,MSCI World ex-US,-0.29186995217828715,5y yield,-0.2589384300568384
2012-07-06,SELL,-0.008714133900106336,True,5y yield,-0.24347838653692605,0.24347838653692605,MSCI World ex-US,-0.19581071081506096,BCOM Index,-0.16691156356500045,5y yield,-0.24347838653692605
2012-10-25,SELL,-0.008934910218004966,True,MSCI World ex-US,-0.2311372050391869,0.2311372050391869,MSCI World ex-US,-0.2311372050391869,Copper LME,-0.12384918112234508,VIX Index,0.05556818517266599
2013-01-15,SELL,-0.013091026630991043,True,2y yield,-5.131515058824592,5.131515058824592,MSCI World ex-US,-0.2937709998177075,Copper LME,0.01560434655257881,2y yield,-5.131515058824592
2013-01-18,SELL,-0.025910251602650036,True,2y yield,-4.825635836070224,4.825635836070224,MSCI World ex-US,-0.3123673880926885,Copper LME,0.026443726319991576,2y yield,-4.825635836070224
2013-02-21,SELL,-0.001568005637773151,True,2y yield,-6.101044444388189,6.101044444388189,MSCI World ex-US,-0.2650663826491584,Copper LME,-0.026318724920250836,2y yield,-6.101044444388189
2013-04-04,BUY,0.007441506299321388,True,2y yield,-18.556610215209794,18.556610215209794,MSCI World ex-US,-0.1407011336877424,Copper LME,-0.15929170335346765,2y yield,-18.556610215209794
2013-04-12,BUY,0.024887036323513856,True,2y yield,-31.187864521689086,31.187864521689086,MSCI World ex-US,-0.0774891289767619,Copper LME,-0.15356607959589708,2y yield,-31.187864521689086
2013-07-09,SELL,-0.04926204039357851,True,MSCI World ex-US,-0.3943567951795065,0.3943567951795065,MSCI World ex-US,-0.3943567951795065,BCOM Index,-0.37652947385014407,VIX Index,0.019217873183698553
2013-11-04,BUY,0.02948345127834484,True,2y yield,5.451311914183612,5.451311914183612,MSCI World ex-US,-0.29810526466760373,BCOM Index,-0.24871173738863384,2y yield,5.451311914183612
2013-12-03,BUY,0.0022633711108559496,True,2y yield,11.069068173926624,11.069068173926624,MSCI World ex-US,-0.33941214736088327,BCOM Index,-0.01967815649963328,2y yield,11.069068173926624
2014-08-21,BUY,0.018854419157000812,True,2y yield,4.091058867583093,4.091058867583093,2y yield,4.091058867583093,MSCI World ex-US,0.04233998688172141,,
2015-02-03,BUY,0.00022615405081816142,True,5y yield,3.305762370450503,3.305762370450503,Oil,-0.2086731770182849,5y yield,3.305762370450503,MSCI World ex-US,-0.23169266332584337
2015-02-10,BUY,0.0009629717572254837,True,5y yield,4.4031500080805905,4.4031500080805905,Oil,-0.20990098701619211,5y yield,4.4031500080805905,MSCI World ex-US,-0.2672610948045584
2015-10-06,SELL,-0.018271903323263006,True,Real 2y yield,-2.644390961005123,2.644390961005123,BCOM Index,-0.2002745459217091,MSCI World ex-US,0.025900579246882337,Real 2y yield,-2.644390961005123
2016-02-10,BUY,0.017959500093967184,True,2y yield,2.325314349879474,2.325314349879474,2y yield,2.325314349879474,BCOM Index,-0.3491463592906694,MSCI World ex-US,-0.041829426567765615
2016-05-18,SELL,-0.0011424860496441758,True,2y yield,4.716803809311245,4.716803809311245,BCOM Index,-0.3377115959329949,2y yield,4.716803809311245,MSCI World ex-US,-0.21265710693279516
2016-05-25,SELL,-0.03146744458525619,True,2y yield,6.016188984637683,6.016188984637683,BCOM Index,-0.34983624527040497,2y yield,6.016188984637683,MSCI EM,-0.19631310000078894
2016-05-31,SELL,-0.0019572974972846824,True,2y yield,7.667579735917409,7.667579735917409,BCOM Index,-0.33157377198309246,2y yield,7.667579735917409,MSCI World ex-US,-0.16009044464044742
2016-06-24,BUY,0.02298064345801687,True,MSCI World ex-US,-0.38947209562818735,0.38947209562818735,BCOM Index,-0.1738387540251776,MSCI World ex-US,-0.38947209562818735,,
2016-08-16,BUY,0.01819357672784072,True,MSCI World ex-US,-0.39074921472940455,0.39074921472940455,BCOM Index,-0.188464756441937,MSCI World ex-US,-0.39074921472940455,,
2016-08-18,BUY,0.022548827166552377,True,MSCI World ex-US,-0.3820283490831819,0.3820283490831819,BCOM Index,-0.20942558216166685,MSCI World ex-US,-0.3820283490831819,,
2016-09-08,SELL,-0.006643625661004071,True,MSCI World ex-US,-0.42824040602493774,0.42824040602493774,BCOM Index,-0.2238877533640756,MSCI World ex-US,-0.42824040602493774,,
2017-03-06,SELL,-0.002025125687306395,True,5y yield,5.43469553226251,5.43469553226251,MSCI World ex-US,-0.3444820205364995,BCOM Index,-0.049566521240282824,5y yield,5.43469553226251
2017-05-19,BUY,0.0050626261178972065,True,5y yield,8.441695893247632,8.441695893247632,MSCI World ex-US,-0.5309224861835622,Oil,-0.09103611151181168,5y yield,8.441695893247632
