Date,Signal,Forward_10d_Return,Hit,Largest_Beta_Driver,Largest_Beta,Largest_Beta_Abs,Driver_1_Name,Driver_1_Beta,Driver_2_Name,Driver_2_Beta,Driver_3_Name,Driver_3_Beta
2001-09-24,SELL,-0.020031746326430233,True,Gold,-0.4181378180754855,0.4181378180754855,MSCI World ex-US,-0.26531413778002233,Gold,-0.4181378180754855,,
2001-10-04,SELL,-0.015435895028402258,True,Gold,-0.3591324925728665,0.3591324925728665,Gold,-0.3591324925728665,MSCI World ex-US,-0.2456209176352415,,
2001-12-12,BUY,0.03200137722603724,True,Gold,-0.17629462933409826,0.17629462933409826,MSCI World ex-US,-0.13800457639531433,Gold,-0.17629462933409826,,
2001-12-21,SELL,-0.032292878861819085,True,MSCI World ex-US,-0.20228270637967363,0.20228270637967363,MSCI World ex-US,-0.20228270637967363,Gold,-0.19328676266495012,,
2002-01-28,SELL,-0.0144762615427666,True,MSCI World ex-US,-0.3758702984581464,0.3758702984581464,MSCI World ex-US,-0.3758702984581464,Gold,-0.07940837564065992,,
2002-03-20,BUY,0.010279823269513821,True,MSCI World ex-US,-0.13455509479714078,0.13455509479714078,MSCI World ex-US,-0.13455509479714078,Gold,0.009213730368547965,,
2002-08-01,SELL,-0.016750803120697655,True,MSCI World ex-US,-0.1513871722269758,0.1513871722269758,MSCI World ex-US,-0.1513871722269758,Gold,-0.13001909477755394,VIX Index,0.01581163230556082
2002-10-11,BUY,0.010402895472573226,True,Gold,-0.43184015240825413,0.43184015240825413,MSCI World - Dow Jones,0.03988809245522481,Gold,-0.43184015240825413,,
2002-11-08,BUY,0.006763015456726862,True,Gold,-0.37698798858613897,0.37698798858613897,MSCI World - Wilshire,-0.15799043399134213,Gold,-0.37698798858613897,,
2002-12-19,SELL,-0.008343185272758125,True,Gold,-0.2944035000808148,0.2944035000808148,Gold,-0.2944035000808148,MSCI World - Wilshire,-0.12259563082850625,,
2003-05-09,SELL,-0.028916627060559863,True,MSCI World - Dow Jones,-0.25574619695285156,0.25574619695285156,Gold,-0.2375956601906308,MSCI World - Dow Jones,-0.25574619695285156,VIX Index,0.02614205545916265
2003-05-13,SELL,-0.02342600626202418,True,MSCI World - Dow Jones,-0.2657645036375807,0.2657645036375807,Gold,-0.26282094095118735,MSCI World - Dow Jones,-0.2657645036375807,VIX Index,0.02066972296897185
2003-07-29,BUY,0.017731953627952768,True,Gold,-0.41521861893394324,0.41521861893394324,Gold,-0.41521861893394324,MSCI World - S&P500,-0.17288358378127977,,
2003-08-01,BUY,0.003250244379276568,True,Gold,-0.48085000417148377,0.48085000417148377,Gold,-0.48085000417148377,MSCI World - S&P500,-0.0835118481213179,,
2004-01-21,BUY,0.016117622581316438,True,Gold,-0.4727425050481968,0.4727425050481968,Gold,-0.4727425050481968,MSCI World - Dow Jones,-0.4358687039007361,,
2004-02-06,BUY,0.020181901750769393,True,Gold,-0.4450552302356497,0.4450552302356497,Gold,-0.4450552302356497,MSCI World - Dow Jones,-0.2964714266387454,,
2004-04-28,BUY,6.499837504048145e-05,True,Gold,-0.571626169474688,0.571626169474688,Gold,-0.571626169474688,MSCI World - Dow Jones,-0.17219059154189098,,
2004-05-05,BUY,0.01178905206942571,True,Gold,-0.519526982318073,0.519526982318073,Gold,-0.519526982318073,MSCI World - Dow Jones,-0.29113595316164875,,
2004-07-01,SELL,-0.013526416295353338,True,Real 2y yield,-1.0735320029636943,1.0735320029636943,Gold,-0.4373451113049631,MSCI World - S&P500,-0.4121989054047653,Real 2y yield,-1.0735320029636943
2005-02-07,SELL,-0.021505376344086002,True,Gold,-0.5438044411453645,0.5438044411453645,Gold,-0.5438044411453645,MSCI World ex-US,-0.3161863369512997,Real 2y yield,0.048146702342488835
2005-02-11,SELL,-0.03173593440769007,True,Gold,-0.5505841779530026,0.5505841779530026,Gold,-0.5505841779530026,MSCI World ex-US,-0.3190016613876767,Real 2y yield,0.1080400732767382
2005-05-31,BUY,0.03737953467116495,True,Gold,-0.5692358290317938,0.5692358290317938,Gold,-0.5692358290317938,MSCI World ex-US,-0.10162303050075185,,
2005-06-28,SELL,-0.014276020127267808,True,MSCI World ex-US,-0.43654960001385584,0.43654960001385584,Gold,-0.3209561751741093,MSCI World ex-US,-0.43654960001385584,,
2005-07-04,SELL,-0.016667085648206292,True,MSCI World ex-US,-0.42904964161713455,0.42904964161713455,Gold,-0.3855688290660161,MSCI World ex-US,-0.42904964161713455,,
2005-08-04,BUY,0.01507277885303715,True,MSCI World ex-US,-0.5660003740072965,0.5660003740072965,Gold,-0.419634491838552,MSCI World ex-US,-0.5660003740072965,,
2005-09-26,SELL,-0.005909785834500192,True,MSCI World ex-US,-0.391586195069926,0.391586195069926,Gold,-0.38893728823434476,MSCI World ex-US,-0.391586195069926,,
