Date,Signal,Forward_10d_Return,Hit,Largest_Beta_Driver,Largest_Beta,Largest_Beta_Abs,Driver_1_Name,Driver_1_Beta,Driver_2_Name,Driver_2_Beta,Driver_3_Name,Driver_3_Beta
2001-09-24,BUY,0.03603379721669975,True,2y yield,1.6051860805721154,1.6051860805721154,Gold,0.05964919703413771,MSCI World - S&P500,-0.039881102695185966,2y yield,1.6051860805721154
2001-12-25,BUY,0.03812741312741319,True,2y yield,0.781186493544147,0.781186493544147,Gold,0.12389270263629192,MSCI World ex-US,0.18913545885246957,2y yield,0.781186493544147
2002-11-27,BUY,0.017618469015795668,True,5y yield,-2.7364626950340205,2.7364626950340205,MSCI EM,0.08487132193069105,Gold,0.10605543599909004,5y yield,-2.7364626950340205
2003-03-18,BUY,0.01185266229029902,True,Gold,0.19634723422205888,0.19634723422205888,Gold,0.19634723422205888,MSCI EM,0.14694492123080197,VIX Index,-0.02624298258598741
2003-04-04,BUY,0.029776216016275114,True,Gold,0.20581541621814614,0.20581541621814614,Gold,0.20581541621814614,VIX Index,0.011490476706656441,MSCI EM,0.0551755319609747
2003-06-09,BUY,0.02480782669461923,True,Gold,0.1923397217984388,0.1923397217984388,Gold,0.1923397217984388,MSCI EM,-0.06527434313776731,VIX Index,-0.019506133307941112
2003-07-15,BUY,0.012232942798070301,True,2y yield,3.7605243432910145,3.7605243432910145,Gold,0.2110626219971954,2y yield,3.7605243432910145,MSCI World ex-US,0.14367707679551645
2003-07-18,BUY,0.019368347583318846,True,Real 2y yield,2.9717050010236625,2.9717050010236625,Gold,0.1353682619538159,Real 2y yield,2.9717050010236625,MSCI World - Wilshire,0.30751891145746946
2003-07-29,SELL,-0.0011914893617022138,True,Real 2y yield,1.9697814111888519,1.9697814111888519,Gold,0.07017352144735203,MSCI World - Wilshire,0.564217822057408,Real 2y yield,1.9697814111888519
2003-12-22,BUY,0.044399439164978904,True,5y yield,0.8409769604909795,0.8409769604909795,MSCI World - Dow Jones,0.2222847441621875,Gold,0.3222719983928341,5y yield,0.8409769604909795
2003-12-26,BUY,0.05508277889524993,True,5y yield,0.9730498020617522,0.9730498020617522,MSCI World - Dow Jones,0.22233506807527553,Gold,0.3215981856267438,5y yield,0.9730498020617522
2004-01-19,BUY,0.027134146341463383,True,Gold,0.4036266833386045,0.4036266833386045,MSCI World - S&P500,0.28048836586352316,Gold,0.4036266833386045,5y yield,0.3160785301440641
2004-03-25,BUY,0.02135892276737361,True,5y yield,2.223168277256984,2.223168277256984,MSCI World ex-US,0.4769079859478988,Gold,0.3738716636416682,5y yield,2.223168277256984
2004-09-21,BUY,0.015363759602349703,True,2y yield,2.4639378720919285,2.4639378720919285,Gold,0.3866356175644943,MSCI World ex-US,0.26780764433193005,2y yield,2.4639378720919285
2005-12-02,SELL,-0.031004489337822738,True,Real 2y yield,0.499471002398404,0.499471002398404,MSCI World ex-US,0.13694576705885222,Gold,0.10196210394653742,Real 2y yield,0.499471002398404
2005-12-21,BUY,0.014612546125461368,True,Real 2y yield,0.5809073215079009,0.5809073215079009,MSCI World ex-US,0.33007002660704565,Gold,0.08205975878455354,Real 2y yield,0.5809073215079009
2006-08-29,SELL,-0.0037296037296036255,True,5y yield,6.990666699832045,6.990666699832045,Gold,0.05663538833634782,MSCI World - Dow Jones,0.1071252403018843,5y yield,6.990666699832045
2006-09-14,SELL,-0.006499395405078601,True,5y yield,4.540398160795944,4.540398160795944,5y yield,4.540398160795944,Gold,0.05063718097663089,MSCI World - Dow Jones,0.014156480342355972
2006-10-25,BUY,0.015713196033562138,True,5y yield,4.911448061338672,4.911448061338672,5y yield,4.911448061338672,Gold,-0.014204644433072261,MSCI World - Dow Jones,0.2986711991729715
2007-01-30,BUY,0.0030514385353095363,True,Real 2y yield,0.8219156682801386,0.8219156682801386,Real 2y yield,0.8219156682801386,Gold,0.19935621759620684,MSCI World - Dow Jones,0.37047919996797424
2007-04-17,SELL,-0.006038647342995085,True,10y yield,-1.769576544830669,1.769576544830669,Gold,0.24529043627701966,MSCI World ex-US,0.33286601481558176,10y yield,-1.769576544830669
2007-12-17,BUY,0.014705882352941124,True,Real 2y yield,-2.048030411063576,2.048030411063576,Gold,0.17878168161889235,MSCI World ex-US,0.48693185471031275,Real 2y yield,-2.048030411063576
2007-12-21,BUY,0.0035363457760315686,True,Real 2y yield,-2.0523710780331914,2.0523710780331914,Gold,0.17398478413801968,MSCI World ex-US,0.5099520372807484,Real 2y yield,-2.0523710780331914
