Date,Signal,Forward_10d_Return,Hit,Largest_Beta_Driver,Largest_Beta,Largest_Beta_Abs,Driver_1_Name,Driver_1_Beta,Driver_2_Name,Driver_2_Beta,Driver_3_Name,Driver_3_Beta
2001-12-14,SELL,-0.020356234096692183,True,Gold,0.38954960697866275,0.38954960697866275,Gold,0.38954960697866275,MSCI World - Wilshire,0.24125462812061155,,
2002-01-25,BUY,0.008323699421965314,True,MSCI World - Wilshire,0.6632798886163467,0.6632798886163467,Gold,0.16207376726676,MSCI World - Wilshire,0.6632798886163467,,
2002-02-07,BUY,0.0002298322224776328,True,MSCI World - Wilshire,0.8452287045766951,0.8452287045766951,Gold,0.1276404260620208,MSCI World - Wilshire,0.8452287045766951,,
2002-06-27,SELL,-0.0005059192552867575,True,MSCI World - Wilshire,0.5658975350635927,0.5658975350635927,MSCI World - Wilshire,0.5658975350635927,Gold,0.20097978117366194,,
2002-08-22,BUY,0.023534269199009028,True,Gold,0.4324434114406593,0.4324434114406593,Gold,0.4324434114406593,MSCI World - Wilshire,0.13234164066371562,,
2002-11-06,SELL,-0.0025898993923696434,True,Real 2y yield,1.2627791565100737,1.2627791565100737,Gold,0.3599001418744623,MSCI World - Wilshire,0.22692196569895456,Real 2y yield,1.2627791565100737
2003-03-17,BUY,0.026810912511759044,True,Gold,0.29910386217070717,0.29910386217070717,Gold,0.29910386217070717,MSCI World - Dow Jones,0.010524811331139625,2y yield,8.431205112669407e-05
2003-05-15,BUY,0.045933602669945506,True,2y yield,0.7410215197374995,0.7410215197374995,Gold,0.3502935626364968,MSCI World - Dow Jones,0.23234703867506717,2y yield,0.7410215197374995
2003-05-21,BUY,0.0007735946364104684,True,2y yield,1.4779747487594888,1.4779747487594888,Gold,0.3555570082366814,MSCI World - Dow Jones,0.3676190094305285,2y yield,1.4779747487594888
2003-06-04,BUY,0.0042085373185605235,True,2y yield,2.1287793579391674,2.1287793579391674,Gold,0.3382163600042825,MSCI World - Dow Jones,0.41615319275029283,2y yield,2.1287793579391674
2003-07-11,BUY,0.01913028075458345,True,2y yield,1.5788776564689289,1.5788776564689289,Gold,0.4016043850750292,MSCI World - S&P500,0.31912952672029765,2y yield,1.5788776564689289
2003-08-01,SELL,-0.0009754367296265221,True,2y yield,-0.9346908192575788,0.9346908192575788,Gold,0.4752869603855503,MSCI World - S&P500,0.051030192923400886,2y yield,-0.9346908192575788
2003-10-06,SELL,-0.006404782237403928,True,Local Index,-0.30460945342946094,0.30460945342946094,Local Index,-0.30460945342946094,Gold,0.2807790543665553,,
2003-10-08,SELL,-0.0006772773450729463,True,Local Index,-0.31685023406731955,0.31685023406731955,Local Index,-0.31685023406731955,Gold,0.27873887842651185,,
2004-01-13,SELL,-0.010020353843745222,True,Gold,0.5784798785830154,0.5784798785830154,Local Index,-0.08018149197721448,Gold,0.5784798785830154,,
2004-01-15,SELL,-0.013355592654423987,True,Gold,0.6149880686376081,0.6149880686376081,Local Index,-0.1354883980547351,Gold,0.6149880686376081,,
2004-01-21,SELL,-0.008620689655172376,True,Gold,0.6036021448993962,0.6036021448993962,Local Index,-0.2950520595727219,Gold,0.6036021448993962,,
2004-03-02,BUY,0.004666011787819224,True,Gold,0.5727917986093252,0.5727917986093252,Gold,0.5727917986093252,Local Index,-0.2753717767156044,,
2005-07-12,SELL,-0.01846254390981128,True,Gold,0.44541881162595953,0.44541881162595953,Gold,0.44541881162595953,MSCI World ex-US,0.3158060883379266,,
2005-08-04,SELL,-0.01687661498708004,True,Gold,0.43888852939333833,0.43888852939333833,Gold,0.43888852939333833,MSCI World ex-US,0.436662863197955,,
2005-12-14,SELL,-0.013916666666666577,True,MSCI World ex-US,0.13942373126085167,0.13942373126085167,Gold,0.1270571008756521,MSCI World ex-US,0.13942373126085167,,
2006-01-18,SELL,-0.003962684718897158,True,MSCI World ex-US,0.38303775937150325,0.38303775937150325,Gold,0.06770218974762005,MSCI World ex-US,0.38303775937150325,,
