Date,Signal,Forward_10d_Return,Hit,Largest_Beta_Driver,Largest_Beta,Largest_Beta_Abs,Driver_1_Name,Driver_1_Beta,Driver_2_Name,Driver_2_Beta,Driver_3_Name,Driver_3_Beta
2001-09-24,BUY,0.03313681642610278,True,5y yield,2.7186680236126093,2.7186680236126093,Gold,0.20540037091537425,MSCI World ex-US,0.16958752123790216,5y yield,2.7186680236126093
2001-12-20,BUY,0.020387965162312005,True,Asia EMFX,-1.7797885044443493,1.7797885044443493,Gold,0.05466869423562432,MSCI World ex-US,0.07078169486491284,Asia EMFX,-1.7797885044443493
2002-05-31,SELL,-0.012336975678533646,True,5y yield,1.3279820516883538,1.3279820516883538,MSCI World ex-US,0.2671129543177805,Gold,0.2205248108526381,5y yield,1.3279820516883538
2002-06-26,BUY,0.00856989823245824,True,5y yield,1.8774924874024,1.8774924874024,MSCI World ex-US,0.21439904517062397,5y yield,1.8774924874024,Gold,0.1948071493712149
2003-01-29,SELL,-0.005081300813008172,True,Gold,0.10553043870120347,0.10553043870120347,MSCI EM,0.08538126546822185,Gold,0.10553043870120347,VIX Index,-0.05093324253244425
2003-02-04,SELL,-0.0025372124492556436,True,MSCI EM,0.0825618218864646,0.0825618218864646,MSCI EM,0.0825618218864646,Gold,0.06337508310848279,VIX Index,-0.06902589131974013
2003-05-28,BUY,0.017204301075268713,True,Gold,0.2189620872426215,0.2189620872426215,Gold,0.2189620872426215,MSCI EM,0.008896436853819833,VIX Index,-0.005154383588616933
2003-06-06,BUY,0.01472821135742497,True,Gold,0.17394557226981994,0.17394557226981994,Gold,0.17394557226981994,MSCI EM,-0.02354916189906737,VIX Index,-0.01640702912865737
2003-06-23,BUY,0.020795660036166508,True,Gold,0.16014150540890376,0.16014150540890376,Gold,0.16014150540890376,MSCI EM,0.019656300918207803,VIX Index,-0.03233742235517306
2004-01-15,SELL,-0.012206206986105639,True,Gold,0.3846083527742456,0.3846083527742456,MSCI World - Dow Jones,0.3352062956145589,Gold,0.3846083527742456,2y yield,0.36151420677760177
2004-01-22,SELL,-0.0219709623538481,True,MSCI World - Dow Jones,0.4208116840466271,0.4208116840466271,MSCI World - Dow Jones,0.4208116840466271,Gold,0.3468401484914287,2y yield,0.056694758314118354
2004-03-17,BUY,0.03398058252427183,True,2y yield,1.9272471987828272,1.9272471987828272,MSCI World ex-US,0.4786515061263965,Gold,0.32818103796760045,2y yield,1.9272471987828272
2004-07-09,SELL,-0.01772362226530033,True,2y yield,3.5454756980634707,3.5454756980634707,Gold,0.4847861048113714,MSCI World ex-US,0.3465955085313807,2y yield,3.5454756980634707
2004-09-21,BUY,0.02956225127913603,True,2y yield,2.6314658478248854,2.6314658478248854,Gold,0.3199310822601861,MSCI World ex-US,0.2590431566738264,2y yield,2.6314658478248854
2004-12-14,BUY,0.028129952456418472,True,2y yield,0.9481906448740414,0.9481906448740414,Gold,0.4732486071310382,MSCI World ex-US,0.35983045156206367,2y yield,0.9481906448740414
2004-12-20,BUY,0.019656663608963454,True,2y yield,1.0451358285655448,1.0451358285655448,Gold,0.5066805376230716,MSCI World ex-US,0.34923747270529765,2y yield,1.0451358285655448
2005-07-04,BUY,0.004530916844349697,True,2y yield,2.214793565500772,2.214793565500772,Gold,0.4593593543534968,MSCI World ex-US,0.26968792281487236,2y yield,2.214793565500772
2005-07-27,BUY,0.012033853477915857,True,Gold,0.4995646470417998,0.4995646470417998,Gold,0.4995646470417998,MSCI World ex-US,0.4082717717403862,Asia EMFX,-0.255845345876289
2005-08-18,BUY,0.012612851832182859,True,5y yield,2.187265877885207,2.187265877885207,Gold,0.35624663590345745,MSCI World ex-US,0.4287158204961754,5y yield,2.187265877885207
2005-12-05,SELL,-0.015431688173473512,True,Real 2y yield,0.6215303448606938,0.6215303448606938,MSCI World ex-US,0.2744873098874871,Gold,0.056547250991830306,Real 2y yield,0.6215303448606938
2005-12-27,BUY,0.03410660038663371,True,Real 2y yield,0.6412533636657823,0.6412533636657823,MSCI World ex-US,0.34649742755003893,Gold,0.08263799055183904,Real 2y yield,0.6412533636657823
2006-09-28,BUY,0.003607696419027251,True,2y yield,3.80227907635742,3.80227907635742,BCOM Index,0.07545764258742492,MSCI World ex-US,0.13931282948381185,2y yield,3.80227907635742
2006-11-02,SELL,-0.010201446280991733,True,2y yield,3.4316500917016257,3.4316500917016257,2y yield,3.4316500917016257,BCOM Index,0.015151237362541398,MSCI World ex-US,0.3874910259127839
2007-01-09,BUY,0.01562700140899209,True,2y yield,2.4381979575135455,2.4381979575135455,Gold,0.14554848699018183,2y yield,2.4381979575135455,MSCI World ex-US,0.2982976650219036
2007-08-28,BUY,0.023415471374279795,True,Asia EMFX,-1.6825227791722503,1.6825227791722503,Gold,0.3909134070797568,MSCI World ex-US,0.32413431373785373,Asia EMFX,-1.6825227791722503
2007-08-31,BUY,0.028585389689714136,True,Asia EMFX,-1.5891101695642735,1.5891101695642735,Gold,0.4364871533461296,MSCI World ex-US,0.33135578335611177,Asia EMFX,-1.5891101695642735
2008-10-16,SELL,-0.012447532204371003,True,Asia EMFX,-1.426731152541128,1.426731152541128,Copper LME,0.37373173776837487,MSCI EM,0.2062461581075949,Asia EMFX,-1.426731152541128
2009-01-30,BUY,0.030274509803921656,True,Asia EMFX,0.8245626278117424,0.8245626278117424,MSCI EM,0.4152735882865999,Copper LME,0.03472624403018607,Asia EMFX,0.8245626278117424
2009-06-05,BUY,0.01613716591023695,True,Asia EMFX,0.49182119787437206,0.49182119787437206,MSCI EM,0.19120576230349196,BCOM Index,0.46692011231725755,Asia EMFX,0.49182119787437206
2009-07-23,BUY,0.03386699507389168,True,BCOM Index,0.5129565430125447,0.5129565430125447,MSCI EM,0.01997859424925846,BCOM Index,0.5129565430125447,Asia EMFX,-0.3857071232162048
2009-11-26,BUY,0.003173908284995086,True,MSCI World ex-US,0.41937708520734585,0.41937708520734585,MSCI World ex-US,0.41937708520734585,BCOM Index,0.24748434955821608,Asia EMFX,-0.04608819399100779
2009-12-21,BUY,0.0352807714123653,True,MSCI World ex-US,0.5045073408331547,0.5045073408331547,MSCI World ex-US,0.5045073408331547,BCOM Index,0.15828942696403642,Asia EMFX,-0.040285211192476585
2010-03-30,BUY,0.010220724149179183,True,Asia EMFX,0.7644577518060834,0.7644577518060834,MSCI World ex-US,0.22570133475158627,Oil,0.18853701863472855,Asia EMFX,0.7644577518060834
2010-05-26,BUY,0.007790626902008491,True,BCOM Index,0.4345761927899815,0.4345761927899815,BCOM Index,0.4345761927899815,MSCI World ex-US,0.14240732499362224,Asia EMFX,-0.2877767120789255
2010-09-14,BUY,0.029690326700010594,True,MSCI EM,0.5644028979395215,0.5644028979395215,BCOM Index,0.31456357704899857,MSCI EM,0.5644028979395215,Asia EMFX,0.3391758545184588
2010-09-17,BUY,0.03855601837018052,True,MSCI EM,0.4679053966235413,0.4679053966235413,BCOM Index,0.3030712372160898,MSCI EM,0.4679053966235413,Asia EMFX,-0.07123522324863159
2010-10-19,BUY,0.03190171381375184,True,MSCI EM,0.3828365096864588,0.3828365096864588,Oil,0.11389508747024615,MSCI EM,0.3828365096864588,Asia EMFX,-0.3383408397539985
2010-10-27,BUY,0.034259259259259434,True,MSCI EM,0.4011708645767775,0.4011708645767775,BCOM Index,0.30175344410689914,MSCI EM,0.4011708645767775,Asia EMFX,-0.1901494250783392
2010-11-26,BUY,0.021565578019699272,True,MSCI EM,0.33310996076490074,0.33310996076490074,Oil,0.21836534093452734,MSCI EM,0.33310996076490074,Asia EMFX,-0.31765450846105775
2010-12-28,SELL,-0.022574257425742594,True,MSCI EM,0.4373266165928691,0.4373266165928691,Oil,0.2497705645886343,MSCI EM,0.4373266165928691,Asia EMFX,0.015406645324807157
2011-08-26,SELL,-0.009741795138560438,True,MSCI World ex-US,0.45486754061882184,0.45486754061882184,MSCI World ex-US,0.45486754061882184,Copper LME,0.09432332296641757,Asia EMFX,0.11364492432054961
2011-09-05,SELL,-0.03118187849492937,True,MSCI World ex-US,0.45732085008097595,0.45732085008097595,MSCI World ex-US,0.45732085008097595,Copper LME,0.08846908240528964,Asia EMFX,0.07739746789243525
2012-02-15,BUY,0.0032719454052536623,True,MSCI World ex-US,0.4900775531394372,0.4900775531394372,MSCI World ex-US,0.4900775531394372,BCOM Index,0.09082054766569314,Asia EMFX,0.01919226412883767
2012-02-17,BUY,0.0025219503082383188,True,MSCI World ex-US,0.4426827598222572,0.4426827598222572,MSCI World ex-US,0.4426827598222572,BCOM Index,0.1391418381332921,Asia EMFX,0.10129532477522958
2012-04-26,SELL,-0.02964388835418663,True,Asia EMFX,0.7818558951250155,0.7818558951250155,BCOM Index,0.12870127220382296,MSCI World ex-US,0.39424916121293396,Asia EMFX,0.7818558951250155
2013-01-01,BUY,0.016354016354016343,True,Asia EMFX,0.5081732835373528,0.5081732835373528,MSCI World ex-US,0.21682188602211114,Copper LME,0.0940065578434626,Asia EMFX,0.5081732835373528
2013-01-03,BUY,0.00764379896808709,True,Asia EMFX,0.4320743047790703,0.4320743047790703,MSCI World ex-US,0.2133715579353929,Copper LME,0.12828088790624564,Asia EMFX,0.4320743047790703
2013-02-11,BUY,0.00019500780031189713,True,Asia EMFX,-0.59525997654366,0.59525997654366,MSCI World ex-US,0.10892402545304579,Copper LME,0.08325898758828357,Asia EMFX,-0.59525997654366
2013-03-21,SELL,-0.0002873563218390718,True,BCOM Index,0.22187919420041233,0.22187919420041233,MSCI World ex-US,0.12633972777740796,BCOM Index,0.22187919420041233,Asia EMFX,0.1457740228197846
2014-10-10,BUY,0.012318673727837792,True,Gold,0.45882681595719704,0.45882681595719704,Gold,0.45882681595719704,Asia EMFX,-0.14957035918963632,MSCI EM,0.19607030256505076
2015-07-20,SELL,-0.011665762344004293,True,Real 2y yield,5.512835883333532,5.512835883333532,Gold,0.6351787208708052,Real 2y yield,5.512835883333532,MSCI World ex-US,0.15840705355461804
2015-07-28,SELL,-0.004633415099482119,True,Real 2y yield,4.379990230264193,4.379990230264193,Gold,0.2511681273591859,Real 2y yield,4.379990230264193,MSCI World ex-US,0.221084614749385
2015-08-04,SELL,-0.005284552845528423,True,Real 2y yield,4.672597633241415,4.672597633241415,Gold,0.250128467075681,Real 2y yield,4.672597633241415,MSCI World ex-US,0.18880450526812798
2015-08-07,SELL,-0.013750337018064163,True,Real 2y yield,3.6525104629611134,3.6525104629611134,Gold,0.23870015307339584,Real 2y yield,3.6525104629611134,MSCI World ex-US,0.17767484939497447
2015-10-06,BUY,0.013117499302260693,True,Real 2y yield,0.628089826452802,0.628089826452802,Real 2y yield,0.628089826452802,Gold,0.20497202257298686,MSCI World ex-US,0.2997183722454404
2016-01-13,BUY,0.01035226455787197,True,Real 2y yield,0.3136715222970982,0.3136715222970982,BCOM Index,0.24445691841403897,MSCI World ex-US,0.3063960070193308,Real 2y yield,0.3136715222970982
2016-01-15,BUY,0.03205128205128216,True,Real 2y yield,0.28008074406289324,0.28008074406289324,BCOM Index,0.24441554539831203,MSCI World ex-US,0.24412585563202274,Real 2y yield,0.28008074406289324
2016-03-22,SELL,-0.010364733665704562,True,BCOM Index,0.45214333828336317,0.45214333828336317,BCOM Index,0.45214333828336317,MSCI World ex-US,0.10613310545967301,Asia EMFX,0.210142081995709
2016-05-18,BUY,0.003873288144971676,True,BCOM Index,0.2793825815714388,0.2793825815714388,BCOM Index,0.2793825815714388,MSCI EM,0.27890657970722843,Asia EMFX,-0.013741232698861613
2016-12-21,BUY,0.006217187068250807,True,Asia EMFX,-0.44471526353870783,0.44471526353870783,MSCI World ex-US,0.312763497354025,BCOM Index,0.038114954744572715,Asia EMFX,-0.44471526353870783
2017-05-18,SELL,-0.006065507480792487,True,Asia EMFX,-0.5875273998577349,0.5875273998577349,MSCI World ex-US,0.0888427088053199,BCOM Index,0.34039376425079404,Asia EMFX,-0.5875273998577349
2017-08-10,BUY,0.003809523809523707,True,5y yield,5.039890668762671,5.039890668762671,Gold,0.10250168851045091,MSCI World ex-US,0.15682138688996483,5y yield,5.039890668762671
2017-08-14,BUY,0.014136525725929605,True,5y yield,4.454169169598172,4.454169169598172,Gold,0.06865346272929415,MSCI World ex-US,0.17501246413260318,5y yield,4.454169169598172
2017-10-31,SELL,-0.0032654127481712703,True,5y yield,2.220448448629295,2.220448448629295,Gold,0.19796254580804948,5y yield,2.220448448629295,MSCI World ex-US,0.7157239721856388
2018-02-21,BUY,0.00269092772936963,True,5y yield,-2.0402144042426578,2.0402144042426578,Gold,0.40367189699136713,5y yield,-2.0402144042426578,MSCI World ex-US,0.031428189997137146
2018-06-04,SELL,-0.029419456066945737,True,Gold,0.33998010728705497,0.33998010728705497,Gold,0.33998010728705497,MSCI World ex-US,0.08732259059242248,Asia EMFX,-0.3026110953113411
2018-09-07,BUY,0.02574926129168431,True,Gold,0.4093244294070492,0.4093244294070492,Gold,0.4093244294070492,MSCI World ex-US,0.3220718698017611,Asia EMFX,-0.1636672412130497
2018-10-11,SELL,-0.006176305446378483,True,MSCI World ex-US,0.3653016244915558,0.3653016244915558,Gold,0.23251288231769673,MSCI World ex-US,0.3653016244915558,Asia EMFX,-0.16438606794478242
2018-11-06,SELL,-0.004553608389678443,True,Gold,0.4542931492901913,0.4542931492901913,Gold,0.4542931492901913,MSCI World ex-US,0.2371713175205067,Asia EMFX,-0.20175324396074337
2019-01-02,BUY,0.026198997852541206,True,Gold,0.45621213071193845,0.45621213071193845,Gold,0.45621213071193845,MSCI World ex-US,0.2320608861524971,Asia EMFX,0.06692274237706233
2019-04-12,SELL,-0.0182629304335703,True,Gold,0.4367416040750954,0.4367416040750954,Gold,0.4367416040750954,MSCI World ex-US,0.2468098355884186,Asia EMFX,-0.22261725817773834
2019-09-06,SELL,-0.011685655857434973,True,Local - Dow Jones,-0.12029043101427217,0.12029043101427217,Copper LME,0.11779860476312781,Asia EMFX,-0.012906699335879984,Local - Dow Jones,-0.12029043101427217
2019-11-27,BUY,0.014757969303423879,True,Asia EMFX,-0.9943549831575594,0.9943549831575594,MSCI EM,-0.06098201032030743,Copper LME,0.07775881341258506,Asia EMFX,-0.9943549831575594
2020-03-25,BUY,0.045477429098842004,True,Asia EMFX,-0.40854274026326476,0.40854274026326476,Copper LME,0.16039939082518745,Asia EMFX,-0.40854274026326476,MSCI World ex-US,0.1781391520630522
2020-07-10,BUY,0.022302158273381334,True,Copper LME,0.2677288533542355,0.2677288533542355,Copper LME,0.2677288533542355,MSCI World ex-US,0.19149462912922327,Asia EMFX,-0.16932309091334513
2020-07-16,BUY,0.032133122937885394,True,MSCI World ex-US,0.22902187818774855,0.22902187818774855,MSCI World ex-US,0.22902187818774855,Copper LME,0.15770731859039466,Asia EMFX,-0.13703418106149956
2021-02-10,BUY,0.031857031857031703,True,Copper LME,0.2706005982607117,0.2706005982607117,MSCI World ex-US,0.11684920054624173,Copper LME,0.2706005982607117,Asia EMFX,-0.14927121506221291
2021-02-16,BUY,0.007991750451147084,True,BCOM Index,0.37530525736658593,0.37530525736658593,MSCI World ex-US,0.26323750407897817,BCOM Index,0.37530525736658593,Asia EMFX,-0.11782149138018208
2021-04-21,SELL,-0.0009027598658756242,True,Asia EMFX,-0.6634773051520667,0.6634773051520667,MSCI World ex-US,0.4257929587720177,Oil,0.05550953841046055,Asia EMFX,-0.6634773051520667
2021-05-11,SELL,-0.011604182606477886,True,MSCI World ex-US,0.5124373883256019,0.5124373883256019,MSCI World ex-US,0.5124373883256019,Oil,0.051335399830213,Asia EMFX,-0.19623373123025725
2021-08-09,SELL,-0.01690985953906987,True,Asia EMFX,0.5305874873823236,0.5305874873823236,MSCI World ex-US,0.426283486326969,Gold,0.3463443079932199,Asia EMFX,0.5305874873823236
2021-09-01,SELL,-0.004480043442845583,True,MSCI World ex-US,0.4961980714504844,0.4961980714504844,MSCI World ex-US,0.4961980714504844,Gold,0.20270761985036945,Asia EMFX,0.004635816337484416
2021-09-08,SELL,-0.016021724372029866,True,MSCI World ex-US,0.5065798241703535,0.5065798241703535,MSCI World ex-US,0.5065798241703535,Gold,0.2174893510681173,Asia EMFX,-0.03040455554497453
2021-09-13,SELL,-0.011263400732799522,True,MSCI World ex-US,0.4980858390623161,0.4980858390623161,MSCI World ex-US,0.4980858390623161,Gold,0.2100192018988772,Asia EMFX,-0.05574125157053006
2021-12-03,BUY,0.01771175546350534,True,Asia EMFX,-0.7681244999534604,0.7681244999534604,MSCI World ex-US,0.2734042302284206,Gold,0.01841856693655758,Asia EMFX,-0.7681244999534604
2022-01-25,SELL,-0.0006992029086839713,True,MSCI World ex-US,0.3580049328465962,0.3580049328465962,MSCI World ex-US,0.3580049328465962,Gold,0.06001487940963887,Asia EMFX,-0.3531632816945926
2022-06-16,SELL,-0.020434227330779042,True,MSCI World ex-US,0.4747682389341828,0.4747682389341828,MSCI World ex-US,0.4747682389341828,Copper LME,0.10787830197279269,Asia EMFX,0.12655116562651395
2022-10-14,BUY,0.03419906436522013,True,Asia EMFX,0.7665637513036007,0.7665637513036007,MSCI World ex-US,0.4593677406014287,Copper LME,0.07528843308627223,Asia EMFX,0.7665637513036007
2022-10-19,BUY,0.01291866028708144,True,Asia EMFX,0.6417630646110448,0.6417630646110448,MSCI World ex-US,0.4186673293888011,Copper LME,0.0883064140727351,Asia EMFX,0.6417630646110448
2023-03-22,BUY,0.00523560209424101,True,MSCI World ex-US,0.48439628051127037,0.48439628051127037,Gold,0.42758174398887594,MSCI World ex-US,0.48439628051127037,5y yield,0.30385358739283613
2023-03-30,BUY,0.010429082240762888,True,MSCI World ex-US,0.4599257175980858,0.4599257175980858,Gold,0.43248120583942035,MSCI World ex-US,0.4599257175980858,5y yield,-0.00876822243386255
2023-05-09,SELL,-0.022478556640047276,True,5y yield,-0.8106714023269344,0.8106714023269344,MSCI World ex-US,0.33408082265732997,Gold,0.40455293467413095,5y yield,-0.8106714023269344
2023-05-17,SELL,-0.023573573573573592,True,5y yield,-0.5501410117437471,0.5501410117437471,MSCI World ex-US,0.32376450332300377,Gold,0.339883092392081,5y yield,-0.5501410117437471
2023-06-15,SELL,-0.03907044299201168,True,MSCI World ex-US,0.5118464706574549,0.5118464706574549,MSCI World ex-US,0.5118464706574549,Gold,0.31718377641031636,5y yield,-0.19863302038311906
2023-09-22,SELL,-0.008539046731874,True,Asia EMFX,-0.3295163526829409,0.3295163526829409,MSCI World ex-US,0.32595064804352764,BCOM Index,0.1562538487711232,Asia EMFX,-0.3295163526829409
2023-09-28,SELL,-0.017582075618484683,True,Asia EMFX,-0.3800404070516311,0.3800404070516311,MSCI World ex-US,0.3308367198310065,BCOM Index,0.20292936609455753,Asia EMFX,-0.3800404070516311
2023-10-25,BUY,0.014740846409890596,True,MSCI World ex-US,0.3776810940405834,0.3776810940405834,MSCI World ex-US,0.3776810940405834,Copper LME,0.15985394298613415,Asia EMFX,0.19996078732034503
2023-11-09,BUY,0.029998429401602023,True,MSCI World ex-US,0.40949361216566066,0.40949361216566066,MSCI World ex-US,0.40949361216566066,Copper LME,0.12465235180229718,Asia EMFX,0.1366686794092142
2024-04-05,SELL,-0.024471804225566163,True,2y yield,2.3758724735263193,2.3758724735263193,MSCI World ex-US,0.33862542196493656,Copper LME,0.11897532296317626,2y yield,2.3758724735263193
2024-04-12,BUY,0.010205659502087405,True,2y yield,2.7597918857984323,2.7597918857984323,MSCI World ex-US,0.34154906008022135,Copper LME,0.12032716718250186,2y yield,2.7597918857984323
2024-12-17,SELL,-0.02351270317184795,True,5y yield,2.1068174617672537,2.1068174617672537,MSCI World ex-US,0.2772171397086047,5y yield,2.1068174617672537,Copper LME,0.20266073302181287
2024-12-19,SELL,-0.005770155473633687,True,5y yield,3.2833808314506667,3.2833808314506667,MSCI World ex-US,0.4299255371463414,5y yield,3.2833808314506667,Gold,0.14662993323533913
2025-04-04,BUY,0.05579470198675507,True,5y yield,-1.5347135292928653,1.5347135292928653,MSCI World ex-US,0.29543582103105626,Copper LME,0.025351338006742087,5y yield,-1.5347135292928653
2025-07-30,BUY,0.017407522536524667,True,Asia EMFX,-0.4207192372162485,0.4207192372162485,Copper LME,0.24834082588835807,MSCI World ex-US,0.22452945814444442,Asia EMFX,-0.4207192372162485
2025-08-19,BUY,0.010226216299969115,True,MSCI World ex-US,0.2495321237007005,0.2495321237007005,Copper LME,0.2331876830118441,MSCI World ex-US,0.2495321237007005,Asia EMFX,-0.07504106859290216
2025-09-10,SELL,-0.004536518977771076,True,MSCI World ex-US,0.307619841214521,0.307619841214521,Copper LME,0.21969320485230648,MSCI World ex-US,0.307619841214521,Asia EMFX,-0.12302905837255622
2025-09-16,SELL,-0.010770381451009725,True,MSCI World ex-US,0.33409984388489045,0.33409984388489045,Copper LME,0.22769342200290746,MSCI World ex-US,0.33409984388489045,Asia EMFX,0.10903410760413608
